                time        tsurfi-60A01        tsurfi-60A02        tsurfi-60A03        tsurfi-60A04        tsurfi-60A05        tsurfi-60A06        tsurfi-60A07        tsurfi-60A08        tsurfi-60A09        tsurfi-60A10        tsurfi-60A11
                 (s)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)
     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------
             20097.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20098.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20099.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20100.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20101.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20102.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20103.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20104.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20105.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20106.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20107.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20108.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20109.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20110.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20111.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20112.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20113.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20114.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20115.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20116.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20117.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20118.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20119.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20120.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20121.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20122.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20123.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20124.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20125.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20126.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20127.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20128.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20129.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20130.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20131.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20132.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20133.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20134.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20135.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20136.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20137.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20138.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20139.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20140.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20141.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20142.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20143.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20144.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20145.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20146.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20147.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20148.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20149.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20150.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20151.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20152.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20153.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20154.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20155.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20156.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20157.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20158.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20159.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20160.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20161.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20162.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20163.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20164.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20165.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20166.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20167.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20168.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20169.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20170.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20171.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20172.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20173.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20174.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20175.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20176.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20177.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20178.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20179.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20180.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20181.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20182.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20183.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20184.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20185.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20186.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20187.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20188.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20189.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20190.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20191.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20192.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20193.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20194.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20195.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20196.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20197.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20198.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20199.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20200.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20201.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20202.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20203.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20204.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20205.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20206.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20207.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20208.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20209.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20210.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20211.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20212.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20213.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20214.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20215.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20216.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20217.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20218.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20219.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20220.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20221.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20222.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20223.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20224.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20225.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20226.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20227.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20228.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20229.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20230.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20231.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20232.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20233.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20234.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20235.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20236.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20237.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20238.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20239.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20240.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20241.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20242.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20243.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20244.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20245.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20246.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20247.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20248.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20249.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20250.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20251.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20252.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20253.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20254.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20255.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20256.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20257.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20258.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20259.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20260.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20261.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20262.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20263.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20264.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20265.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20266.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20267.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20268.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20269.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20270.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20271.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20272.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20273.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20274.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20275.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20276.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20277.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20278.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20279.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20280.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20281.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
             20282.2             580.676             586.989             593.157             599.169             602.184             602.757             603.154             603.467             603.683             603.791             597.743
