time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;
2.879253956;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.879864134;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.880474311;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.881084489;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.881694667;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.882304845;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.882915022;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.8835252;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.884135378;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.884745556;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.885355733;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.885965911;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.886576089;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.887186267;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.887796445;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.888406622;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.8890168;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.889626978;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.890237156;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.890847333;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.891457511;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.892067689;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.892677867;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.893288045;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.893898222;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.8945084;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.895118578;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.895728756;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.896338933;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.896949111;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.897559289;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.898169467;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.898779644;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.899389822;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.9;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.900621118;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.901242236;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.901867285;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.902492334;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.903117383;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.903742433;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.904367482;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.904992531;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.90561758;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.906246796;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.906876012;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.907505228;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.908138754;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.90877228;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.909405806;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.910043793;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.91068178;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.911319768;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.911957755;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.912595742;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.91323373;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.913871717;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.914509704;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.915147691;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.915785679;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.916423666;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.917061653;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.917704586;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.918347519;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.918990452;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.919638528;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.920286605;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.920934681;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.921582758;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.922230834;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.92287891;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.923526987;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.924175063;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.924828726;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.92548239;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.926136053;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.926789716;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.927449268;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.92810882;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.928768372;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.929427925;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.930093699;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.930759473;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.931425247;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.932091022;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.932763388;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.933435754;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.93410812;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.934780486;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.935452852;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.936132296;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.93681174;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.937491183;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.938170627;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.938850071;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.939529514;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.940208958;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.940896211;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.941583465;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.942270718;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.942957971;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.943645225;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.944340963;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.945036701;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.945732439;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.946437212;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.947141986;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.947846759;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.948551533;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.949266095;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.949980657;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.950695219;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.951420289;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.952145359;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.95287043;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.9535955;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.954332079;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.955068659;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.955805238;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.956541818;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.957291097;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.958040376;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.958789655;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.959538934;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.960288213;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.961037492;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.961786771;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.96253605;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.96330062;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.96406519;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.964829761;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.965594331;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.966376278;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.967158225;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.967940172;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.968722119;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.969524116;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.970326113;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.97112811;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.971930107;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.972755692;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.973581277;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.974406862;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.975259967;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.976113072;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.976966176;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.977819281;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.978672385;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.97952549;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.980415686;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.981305882;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.982196078;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.983086274;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.98397647;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.984866666;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.985756863;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.986647059;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.987537255;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.988427451;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.989317647;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.990207843;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.991098039;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.991988235;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.992989706;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.993991176;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.994992647;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.995994118;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.996995588;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.997997059;1;3.6e+09;1e-18;0;0;0;0;0;0;
2.998998529;1;3.6e+09;1e-18;0;0;0;0;0;0;
3;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.001052632;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.002116582;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.003180532;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.004256304;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.005332076;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.006407848;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.00695517;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.00741808;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.007850706;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.008260258;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.008655688;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.00904274;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.009424913;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.009803889;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.010221463;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.010655176;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.011086793;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.011514261;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.011933625;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.012347082;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.012756675;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.013162458;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.013566353;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.013966509;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.014364812;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.014759444;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.015152258;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.015543261;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.015930678;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.016316317;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.016698434;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.017078806;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.017455721;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.017830922;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.018202728;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.018571184;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.018937981;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.019301487;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.019663364;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.020023618;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.020382257;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.020737693;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.021091543;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.021443813;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.02179451;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.022143641;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.022491214;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.022838787;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.023186361;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.023533934;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.023881507;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.024230674;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.024583089;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.024937159;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.025294602;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.025653762;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.026014666;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.026377339;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.026740013;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.027102686;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.027465359;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.027824441;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.028178243;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.028526892;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.028873849;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.029222507;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.029571164;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.029921557;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.03027371;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.03062765;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.030981591;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.031335531;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.031689472;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.032043412;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.032397353;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.03274945;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.033101547;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.033453644;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.033805742;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.034155976;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.03450621;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.034856444;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.035206678;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.035556912;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.035907147;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.036257381;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.036607615;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.036955925;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.037304235;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.037652544;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.038000854;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.038349164;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.038697474;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.039045784;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.039394093;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.039742403;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.040090713;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.040439023;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.040787333;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.041135642;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.041483952;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.041832262;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.042180572;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.042528882;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.042877191;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.043225501;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.043573811;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.043922121;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.044270431;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.04461874;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.04496705;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.04531536;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.04566367;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.04601198;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.046362551;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.046713123;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.047063694;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.047414266;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.04776719;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.048120115;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.048507278;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.048932838;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.049401344;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.049917657;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.050486774;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.05110569;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.051709323;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.052298234;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.052887144;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.053476055;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.054072516;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.054676825;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.055273182;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.055861693;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.05644246;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.057015586;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.05758117;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.058139313;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.058697455;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.059248156;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.059798857;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.060342115;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.060885374;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.061428633;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.061964346;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.062500059;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.063035773;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.063571486;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.064115195;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.064658905;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.065202614;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.065746323;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.066290032;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.066833741;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.06737745;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.06792116;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.068464869;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.069018117;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.069571365;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.070124613;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.07067786;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.071231108;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.071784356;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.072337604;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.072890852;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.0734441;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.073997348;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.074550596;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.075103844;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.075657092;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.07621034;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.076763588;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.077316835;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.077870083;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.078423331;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.078976579;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.079529827;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.080131891;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.080733955;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.081398301;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.082142369;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.082886437;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.083630505;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.084374573;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.085118641;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.085862709;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.086606777;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.087350845;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.088094913;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.088838981;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.089459037;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.090079094;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.090662677;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.091246259;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.091829842;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.092374519;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.092919197;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.093463874;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.094008551;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.094553228;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.095097905;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.095642582;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.09618726;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.096731937;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.097198803;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.097665669;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.098132535;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.098599402;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.099066268;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.099533134;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.1;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.100460829;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.100915346;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.101363693;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.101806008;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.102242426;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.102671187;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.103094356;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.103512053;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.103924395;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.104331495;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.104731781;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.105127085;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.105517509;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.105901584;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.106281013;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.106655889;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.107026302;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.10739234;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.107754089;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.108111631;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.108465048;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.108815756;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.109162465;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.109506546;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.109848031;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.110185679;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.110520807;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.110853443;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.111183616;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.111512565;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.111839087;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.112164404;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.112487329;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.112810254;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.113131987;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.113452534;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.11377308;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.114092439;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.114411798;1;3.6e+09;1e-18;0;0;0;0;0;0;
3.114731157;1;3.6e+09;1e-18;0;0;0;0;0;0;
