                time        tsurfi-50A01        tsurfi-50A02        tsurfi-50A03        tsurfi-50A04        tsurfi-50A05        tsurfi-50A06        tsurfi-50A07        tsurfi-50A08        tsurfi-50A09        tsurfi-50A10        tsurfi-50A11
                 (s)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)                 (K)
     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------     ---------------
             22056.1             600.906             609.445             617.815             620.079             620.423             620.678             620.881             620.987             621.013             620.992             617.539
             22057.1             600.909             609.448             617.819             620.079             620.424             620.678             620.882             620.987             621.013             620.992             617.539
             22058.1             600.911             609.451             617.823             620.080             620.424             620.678             620.882             620.987             621.013             620.992             617.540
             22059.1             600.914             609.454             617.827             620.080             620.424             620.678             620.882             620.987             621.013             620.992             617.540
             22060.1             600.917             609.458             617.830             620.080             620.424             620.678             620.882             620.988             621.014             620.992             617.541
             22061.1             600.920             609.461             617.834             620.080             620.424             620.679             620.882             620.988             621.014             620.992             617.541
             22062.1             600.922             609.464             617.838             620.081             620.425             620.679             620.882             620.988             621.014             620.992             617.542
             22063.1             600.925             609.467             617.842             620.081             620.425             620.679             620.883             620.988             621.014             620.992             617.542
             22064.1             600.928             609.470             617.845             620.081             620.425             620.679             620.883             620.988             621.014             620.992             617.542
             22065.1             600.930             609.474             617.849             620.081             620.425             620.679             620.883             620.988             621.014             620.992             617.543
             22066.1             600.933             609.477             617.853             620.082             620.425             620.680             620.883             620.988             621.014             620.992             617.543
             22067.1             600.936             609.480             617.857             620.082             620.426             620.680             620.883             620.988             621.014             620.993             617.544
             22068.1             600.938             609.483             617.861             620.082             620.426             620.680             620.884             620.989             621.014             620.993             617.544
             22069.1             600.941             609.486             617.864             620.082             620.426             620.680             620.884             620.989             621.015             620.993             617.544
             22070.1             600.944             609.489             617.868             620.083             620.426             620.680             620.884             620.989             621.015             620.993             617.545
             22071.1             600.947             609.493             617.872             620.083             620.427             620.681             620.884             620.989             621.015             620.993             617.545
             22072.1             600.949             609.496             617.876             620.083             620.427             620.681             620.884             620.989             621.015             620.993             617.546
             22073.1             600.952             609.499             617.880             620.084             620.427             620.681             620.884             620.989             621.015             620.993             617.546
             22074.1             600.955             609.502             617.883             620.084             620.427             620.681             620.885             620.989             621.015             620.993             617.547
             22075.1             600.957             609.505             617.887             620.084             620.427             620.681             620.885             620.990             621.015             620.993             617.547
             22076.1             600.960             609.509             617.891             620.084             620.428             620.682             620.885             620.990             621.015             620.993             617.547
             22077.1             600.963             609.512             617.895             620.085             620.428             620.682             620.885             620.990             621.015             620.993             617.548
             22078.1             600.966             609.515             617.899             620.085             620.428             620.682             620.885             620.990             621.015             620.994             617.548
             22079.1             600.968             609.518             617.902             620.085             620.428             620.682             620.885             620.990             621.016             620.994             617.549
             22080.1             600.971             609.521             617.906             620.085             620.429             620.682             620.886             620.990             621.016             620.994             617.549
             22081.1             600.974             609.524             617.910             620.086             620.429             620.683             620.886             620.990             621.016             620.994             617.549
             22082.1             600.976             609.528             617.914             620.086             620.429             620.683             620.886             620.990             621.016             620.994             617.550
             22083.1             600.979             609.531             617.918             620.086             620.429             620.683             620.886             620.991             621.016             620.994             617.550
             22084.1             600.982             609.534             617.921             620.086             620.429             620.683             620.886             620.991             621.016             620.994             617.551
             22085.1             600.984             609.537             617.925             620.087             620.430             620.683             620.887             620.991             621.016             620.994             617.551
             22086.1             600.987             609.540             617.929             620.087             620.430             620.684             620.887             620.991             621.016             620.994             617.552
             22087.1             600.990             609.544             617.933             620.087             620.430             620.684             620.887             620.991             621.016             620.994             617.552
             22088.1             600.993             609.547             617.937             620.088             620.430             620.684             620.887             620.991             621.016             620.994             617.552
             22089.1             600.995             609.550             617.940             620.088             620.431             620.684             620.887             620.991             621.017             620.994             617.553
             22090.1             600.998             609.553             617.944             620.088             620.431             620.684             620.888             620.992             621.017             620.995             617.553
             22091.1             601.001             609.556             617.948             620.088             620.431             620.685             620.888             620.992             621.017             620.995             617.554
             22092.1             601.003             609.560             617.952             620.089             620.431             620.685             620.888             620.992             621.017             620.995             617.554
             22093.1             601.006             609.563             617.956             620.089             620.431             620.685             620.888             620.992             621.017             620.995             617.555
             22094.1             601.009             609.566             617.959             620.089             620.432             620.685             620.888             620.992             621.017             620.995             617.555
             22095.1             601.012             609.569             617.963             620.089             620.432             620.685             620.888             620.992             621.017             620.995             617.555
             22096.1             601.014             609.572             617.967             620.090             620.432             620.685             620.889             620.992             621.017             620.995             617.556
             22097.1             601.017             609.575             617.971             620.090             620.432             620.686             620.889             620.992             621.017             620.995             617.556
             22098.1             601.020             609.579             617.974             620.090             620.432             620.686             620.889             620.993             621.017             620.995             617.557
             22099.1             601.022             609.582             617.978             620.091             620.433             620.686             620.889             620.993             621.018             620.995             617.557
             22100.1             601.025             609.585             617.982             620.091             620.433             620.686             620.889             620.993             621.018             620.995             617.557
             22101.1             601.028             609.588             617.986             620.091             620.433             620.686             620.890             620.993             621.018             620.995             617.558
             22102.1             601.031             609.591             617.990             620.091             620.433             620.687             620.890             620.993             621.018             620.996             617.558
             22103.1             601.033             609.595             617.993             620.092             620.434             620.687             620.890             620.993             621.018             620.996             617.559
             22104.1             601.036             609.598             617.997             620.092             620.434             620.687             620.890             620.993             621.018             620.996             617.559
             22105.1             601.039             609.601             618.001             620.092             620.434             620.687             620.890             620.994             621.018             620.996             617.560
             22106.1             601.041             609.604             618.005             620.092             620.434             620.687             620.890             620.994             621.018             620.996             617.560
             22107.1             601.044             609.607             618.009             620.093             620.434             620.688             620.891             620.994             621.018             620.996             617.560
             22108.1             601.047             609.610             618.013             620.093             620.435             620.688             620.891             620.994             621.018             620.996             617.561
             22109.1             601.049             609.614             618.016             620.093             620.435             620.688             620.891             620.994             621.019             620.996             617.561
             22110.1             601.052             609.617             618.020             620.093             620.435             620.688             620.891             620.994             621.019             620.996             617.562
             22111.1             601.055             609.620             618.024             620.094             620.435             620.688             620.891             620.994             621.019             620.996             617.562
             22112.1             601.058             609.623             618.028             620.094             620.436             620.689             620.891             620.995             621.019             620.996             617.562
             22113.1             601.060             609.626             618.031             620.094             620.436             620.689             620.892             620.995             621.019             620.996             617.563
             22114.1             601.063             609.630             618.035             620.094             620.436             620.689             620.892             620.995             621.019             620.997             617.563
             22115.1             601.066             609.633             618.039             620.095             620.436             620.689             620.892             620.995             621.019             620.997             617.564
             22116.1             601.068             609.636             618.043             620.095             620.436             620.689             620.892             620.995             621.019             620.997             617.564
             22117.1             601.071             609.639             618.047             620.095             620.437             620.690             620.892             620.995             621.019             620.997             617.565
             22118.1             601.074             609.642             618.051             620.096             620.437             620.690             620.893             620.995             621.020             620.997             617.565
             22119.1             601.076             609.646             618.054             620.096             620.437             620.690             620.893             620.995             621.020             620.997             617.565
             22120.1             601.079             609.649             618.058             620.096             620.437             620.690             620.893             620.996             621.020             620.997             617.566
             22121.1             601.082             609.652             618.062             620.096             620.438             620.690             620.893             620.996             621.020             620.997             617.566
             22122.1             601.085             609.655             618.066             620.097             620.438             620.690             620.893             620.996             621.020             620.997             617.567
             22123.1             601.087             609.658             618.070             620.097             620.438             620.691             620.893             620.996             621.020             620.997             617.567
             22124.1             601.090             609.661             618.073             620.097             620.438             620.691             620.894             620.996             621.020             620.997             617.567
             22125.1             601.093             609.665             618.077             620.097             620.438             620.691             620.894             620.996             621.020             620.997             617.568
             22126.1             601.095             609.668             618.081             620.098             620.439             620.691             620.894             620.996             621.020             620.998             617.568
             22127.1             601.098             609.671             618.085             620.098             620.439             620.691             620.894             620.996             621.020             620.998             617.569
             22128.1             601.101             609.674             618.089             620.098             620.439             620.692             620.894             620.997             621.021             620.998             617.569
             22129.1             601.104             609.677             618.092             620.098             620.439             620.692             620.895             620.997             621.021             620.998             617.570
             22130.1             601.106             609.681             618.096             620.099             620.439             620.692             620.895             620.997             621.021             620.998             617.570
             22131.1             601.109             609.684             618.100             620.099             620.440             620.692             620.895             620.997             621.021             620.998             617.570
             22132.1             601.112             609.687             618.104             620.099             620.440             620.692             620.895             620.997             621.021             620.998             617.571
             22133.1             601.114             609.690             618.108             620.100             620.440             620.693             620.895             620.997             621.021             620.998             617.571
             22134.1             601.117             609.693             618.111             620.100             620.440             620.693             620.895             620.997             621.021             620.998             617.572
             22135.1             601.120             609.697             618.115             620.100             620.440             620.693             620.896             620.998             621.021             620.998             617.572
             22136.1             601.122             609.700             618.119             620.100             620.441             620.693             620.896             620.998             621.021             620.998             617.572
             22137.1             601.125             609.703             618.123             620.101             620.441             620.693             620.896             620.998             621.021             620.998             617.573
             22138.1             601.128             609.706             618.127             620.101             620.441             620.694             620.896             620.998             621.022             620.999             617.573
             22139.1             601.131             609.709             618.130             620.101             620.441             620.694             620.896             620.998             621.022             620.999             617.574
             22140.1             601.133             609.712             618.134             620.101             620.442             620.694             620.897             620.998             621.022             620.999             617.574
             22141.1             601.136             609.716             618.138             620.102             620.442             620.694             620.897             620.998             621.022             620.999             617.574
             22142.1             601.139             609.719             618.142             620.102             620.442             620.694             620.897             620.998             621.022             620.999             617.575
             22143.1             601.141             609.722             618.146             620.102             620.442             620.695             620.897             620.999             621.022             620.999             617.575
             22144.1             601.144             609.725             618.150             620.102             620.442             620.695             620.897             620.999             621.022             620.999             617.576
             22145.1             601.147             609.728             618.153             620.103             620.443             620.695             620.897             620.999             621.022             620.999             617.576
             22146.1             601.150             609.732             618.157             620.103             620.443             620.695             620.898             620.999             621.022             620.999             617.577
             22147.1             601.152             609.735             618.161             620.103             620.443             620.695             620.898             620.999             621.022             620.999             617.577
             22148.1             601.155             609.738             618.165             620.103             620.443             620.696             620.898             620.999             621.023             620.999             617.577
             22149.1             601.158             609.741             618.169             620.104             620.444             620.696             620.898             620.999             621.023             621.000             617.578
             22150.1             601.160             609.744             618.172             620.104             620.444             620.696             620.898             621.000             621.023             621.000             617.578
             22151.1             601.163             609.748             618.176             620.104             620.444             620.696             620.899             621.000             621.023             621.000             617.579
             22152.1             601.166             609.751             618.180             620.105             620.444             620.696             620.899             621.000             621.023             621.000             617.579
             22153.1             601.169             609.754             618.184             620.105             620.444             620.697             620.899             621.000             621.023             621.000             617.579
             22154.1             601.171             609.757             618.188             620.105             620.445             620.697             620.899             621.000             621.023             621.000             617.580
             22155.1             601.174             609.760             618.191             620.105             620.445             620.697             620.899             621.000             621.023             621.000             617.580
             22156.1             601.177             609.763             618.195             620.106             620.445             620.697             620.899             621.000             621.023             621.000             617.581
             22157.1             601.179             609.767             618.199             620.106             620.445             620.697             620.900             621.000             621.023             621.000             617.581
             22158.1             601.182             609.770             618.203             620.106             620.445             620.697             620.900             621.001             621.024             621.000             617.582
             22159.1             601.185             609.773             618.207             620.106             620.446             620.698             620.900             621.001             621.024             621.000             617.582
             22160.1             601.188             609.776             618.211             620.107             620.446             620.698             620.900             621.001             621.024             621.000             617.582
             22161.1             601.190             609.779             618.214             620.107             620.446             620.698             620.900             621.001             621.024             621.000             617.583
             22162.1             601.193             609.783             618.218             620.107             620.446             620.698             620.901             621.001             621.024             621.001             617.583
             22163.1             601.196             609.786             618.222             620.107             620.447             620.698             620.901             621.001             621.024             621.001             617.584
             22164.1             601.198             609.789             618.226             620.108             620.447             620.699             620.901             621.001             621.024             621.001             617.584
             22165.1             601.201             609.792             618.230             620.108             620.447             620.699             620.901             621.002             621.024             621.001             617.584
             22166.1             601.204             609.795             618.233             620.108             620.447             620.699             620.901             621.002             621.024             621.001             617.585
             22167.1             601.206             609.799             618.237             620.108             620.447             620.699             620.901             621.002             621.025             621.001             617.585
             22168.1             601.209             609.802             618.241             620.109             620.448             620.699             620.902             621.002             621.025             621.001             617.586
             22169.1             601.212             609.805             618.245             620.109             620.448             620.700             620.902             621.002             621.025             621.001             617.586
             22170.1             601.215             609.808             618.249             620.109             620.448             620.700             620.902             621.002             621.025             621.001             617.587
             22171.1             601.217             609.811             618.253             620.110             620.448             620.700             620.902             621.002             621.025             621.001             617.587
             22172.1             601.220             609.815             618.256             620.110             620.449             620.700             620.902             621.002             621.025             621.001             617.587
             22173.1             601.223             609.818             618.260             620.110             620.449             620.700             620.902             621.003             621.025             621.002             617.588
             22174.1             601.225             609.821             618.264             620.110             620.449             620.701             620.903             621.003             621.025             621.002             617.588
             22175.1             601.228             609.824             618.268             620.111             620.449             620.701             620.903             621.003             621.025             621.002             617.589
             22176.1             601.231             609.827             618.272             620.111             620.449             620.701             620.903             621.003             621.025             621.002             617.589
             22177.1             601.234             609.830             618.276             620.111             620.450             620.701             620.903             621.003             621.026             621.002             617.589
             22178.1             601.236             609.834             618.279             620.111             620.450             620.701             620.903             621.003             621.026             621.002             617.590
             22179.1             601.239             609.837             618.280             620.112             620.450             620.702             620.904             621.003             621.026             621.002             617.590
             22180.1             601.242             609.840             618.282             620.112             620.450             620.702             620.904             621.004             621.026             621.002             617.591
             22181.1             601.244             609.843             618.282             620.112             620.450             620.702             620.904             621.004             621.026             621.002             617.591
             22182.1             601.247             609.846             618.282             620.112             620.451             620.702             620.904             621.004             621.026             621.002             617.592
             22183.1             601.250             609.850             618.283             620.113             620.451             620.702             620.904             621.004             621.026             621.002             617.592
             22184.1             601.253             609.853             618.283             620.113             620.451             620.703             620.904             621.004             621.026             621.002             617.592
             22185.1             601.255             609.856             618.283             620.113             620.451             620.703             620.905             621.004             621.026             621.003             617.593
             22186.1             601.258             609.859             618.284             620.114             620.452             620.703             620.905             621.004             621.026             621.003             617.593
             22187.1             601.261             609.862             618.288             620.114             620.452             620.703             620.905             621.004             621.027             621.003             617.594
             22188.1             601.263             609.866             618.291             620.114             620.452             620.703             620.905             621.005             621.027             621.003             617.594
             22189.1             601.266             609.869             618.295             620.114             620.452             620.703             620.905             621.005             621.027             621.003             617.594
             22190.1             601.269             609.872             618.299             620.115             620.452             620.704             620.906             621.005             621.027             621.003             617.595
             22191.1             601.271             609.875             618.302             620.115             620.453             620.704             620.906             621.005             621.027             621.003             617.595
             22192.1             601.274             609.878             618.306             620.115             620.453             620.704             620.906             621.005             621.027             621.003             617.596
             22193.1             601.277             609.881             618.310             620.115             620.453             620.704             620.906             621.005             621.027             621.003             617.596
             22194.1             601.280             609.885             618.314             620.116             620.453             620.704             620.906             621.005             621.027             621.003             617.596
             22195.1             601.282             609.888             618.317             620.116             620.453             620.705             620.906             621.005             621.027             621.003             617.597
             22196.1             601.285             609.891             618.321             620.116             620.454             620.705             620.907             621.006             621.027             621.003             617.597
             22197.1             601.288             609.894             618.325             620.116             620.454             620.705             620.907             621.006             621.028             621.004             617.598
             22198.1             601.290             609.897             618.329             620.117             620.454             620.705             620.907             621.006             621.028             621.004             617.598
             22199.1             601.293             609.901             618.333             620.117             620.454             620.705             620.907             621.006             621.028             621.004             617.599
             22200.1             601.296             609.904             618.336             620.117             620.455             620.706             620.907             621.006             621.028             621.004             617.599
             22201.1             601.299             609.907             618.340             620.117             620.455             620.706             620.908             621.006             621.028             621.004             617.599
             22202.1             601.301             609.910             618.344             620.118             620.455             620.706             620.908             621.006             621.028             621.004             617.600
             22203.1             601.304             609.913             618.348             620.118             620.455             620.706             620.908             621.007             621.028             621.004             617.600
             22204.1             601.307             609.917             618.351             620.118             620.455             620.706             620.908             621.007             621.028             621.004             617.601
             22205.1             601.309             609.920             618.355             620.118             620.456             620.707             620.908             621.007             621.028             621.004             617.601
             22206.1             601.312             609.923             618.359             620.119             620.456             620.707             620.908             621.007             621.029             621.004             617.601
             22207.1             601.315             609.926             618.363             620.119             620.456             620.707             620.909             621.007             621.029             621.004             617.602
             22208.1             601.318             609.929             618.367             620.119             620.456             620.707             620.909             621.007             621.029             621.004             617.602
             22209.1             601.320             609.933             618.370             620.120             620.456             620.707             620.909             621.007             621.029             621.005             617.603
             22210.1             601.323             609.936             618.374             620.120             620.457             620.708             620.909             621.008             621.029             621.005             617.603
             22211.1             601.326             609.939             618.378             620.120             620.457             620.708             620.909             621.008             621.029             621.005             617.603
             22212.1             601.328             609.942             618.382             620.120             620.457             620.708             620.909             621.008             621.029             621.005             617.604
             22213.1             601.331             609.945             618.386             620.121             620.457             620.708             620.910             621.008             621.029             621.005             617.604
             22214.1             601.334             609.948             618.389             620.121             620.458             620.708             620.910             621.008             621.029             621.005             617.605
             22215.1             601.336             609.952             618.393             620.121             620.458             620.708             620.910             621.008             621.029             621.005             617.605
             22216.1             601.339             609.955             618.397             620.121             620.458             620.709             620.910             621.008             621.030             621.005             617.606
             22217.1             601.342             609.958             618.401             620.122             620.458             620.709             620.910             621.008             621.030             621.005             617.606
             22218.1             601.345             609.961             618.405             620.122             620.458             620.709             620.911             621.009             621.030             621.005             617.606
             22219.1             601.347             609.964             618.409             620.122             620.459             620.709             620.911             621.009             621.030             621.005             617.607
             22220.1             601.350             609.968             618.412             620.122             620.459             620.709             620.911             621.009             621.030             621.005             617.607
             22221.1             601.353             609.971             618.416             620.123             620.459             620.710             620.911             621.009             621.030             621.006             617.608
             22222.1             601.355             609.974             618.419             620.123             620.459             620.710             620.911             621.009             621.030             621.006             617.608
             22223.1             601.358             609.977             618.422             620.123             620.460             620.710             620.911             621.009             621.030             621.006             617.608
             22224.1             601.361             609.980             618.426             620.123             620.460             620.710             620.912             621.009             621.030             621.006             617.609
             22225.1             601.364             609.984             618.429             620.124             620.460             620.710             620.912             621.009             621.030             621.006             617.609
             22226.1             601.366             609.987             618.432             620.124             620.460             620.711             620.912             621.010             621.031             621.006             617.610
             22227.1             601.369             609.990             618.436             620.124             620.460             620.711             620.912             621.010             621.031             621.006             617.610
             22228.1             601.372             609.993             618.439             620.124             620.461             620.711             620.912             621.010             621.031             621.006             617.610
             22229.1             601.374             609.996             618.442             620.125             620.461             620.711             620.913             621.010             621.031             621.006             617.611
             22230.1             601.377             610.000             618.446             620.125             620.461             620.711             620.913             621.010             621.031             621.006             617.611
             22231.1             601.380             610.003             618.449             620.125             620.461             620.712             620.913             621.010             621.031             621.006             617.612
             22232.1             601.383             610.006             618.452             620.125             620.461             620.712             620.913             621.010             621.031             621.006             617.612
             22233.1             601.385             610.009             618.456             620.126             620.462             620.712             620.913             621.010             621.031             621.007             617.613
             22234.1             601.388             610.012             618.459             620.126             620.462             620.712             620.913             621.011             621.031             621.007             617.613
             22235.1             601.391             610.016             618.462             620.126             620.462             620.712             620.914             621.011             621.031             621.007             617.613
             22236.1             601.393             610.019             618.466             620.127             620.462             620.713             620.914             621.011             621.032             621.007             617.614
             22237.1             601.396             610.022             618.469             620.127             620.463             620.713             620.914             621.011             621.032             621.007             617.614
             22238.1             601.399             610.025             618.472             620.127             620.463             620.713             620.914             621.011             621.032             621.007             617.615
             22239.1             601.401             610.028             618.476             620.127             620.463             620.713             620.914             621.011             621.032             621.007             617.615
             22240.1             601.404             610.032             618.479             620.128             620.463             620.713             620.914             621.011             621.032             621.007             617.615
             22241.1             601.407             610.035             618.482             620.128             620.463             620.713             620.915             621.012             621.032             621.007             617.616
