time,model.root.system1.integrator.y,model.root.system1.integrator1.y,model.root.system1.der(integrator.y),model.root.system1.der(integrator1.y),model.root.system1.HModelica,model.root.system1.hxPower,model.root.system1.hxPowerIntegral,model.root.system1.momentumModelica,model.root.system1.power,model.root.system1.powerIntegral,model.root.system1.temperatureModelica,model.root.system1.integrator.u,model.root.system1.integrator1.u,model.root.system1.ramp.y,model.root.system1.ramp1.y,model.root.system1.ramp2.y,model.root.system1.integrator.initType,model.root.system1.integrator1.initType,model.root.system1.integrator.use_reset,model.root.system1.integrator.use_set,model.root.system1.integrator1.use_reset,model.root.system1.integrator1.use_set
0.284, 45078840.4214, -3644.95744188, 152233285.627, -14060.7194228, 10000, -14060.7194228, -3644.95744188, 0, 152233285.627, 45078840.4214, 850, 152233285.627, -14060.7194228, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.284, 45078840.4214, -3644.95744188, 152233285.627, -14060.7194228, 10000, -14060.7194228, -3644.95744188, 0, 152233285.627, 45078840.4214, 850, 152233285.627, -14060.7194228, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.284, 45078840.4214, -3644.95744188, 152233285.627, -14060.7194228, 10000, -14060.7194228, -3644.95744188, 0, 152233285.627, 45078840.4214, 850, 152233285.627, -14060.7194228, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.285, 45231026.4647, -3659.0254261, 152186043.315, -14067.9842173, 10000, -14067.9842173, -3659.0254261, 0, 152186043.315, 45231026.4647, 850, 152186043.315, -14067.9842173, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.285, 45231026.4647, -3659.0254261, 152186043.315, -14067.9842173, 10000, -14067.9842173, -3659.0254261, 0, 152186043.315, 45231026.4647, 850, 152186043.315, -14067.9842173, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.285, 45231026.4647, -3659.0254261, 152186043.315, -14067.9842173, 10000, -14067.9842173, -3659.0254261, 0, 152186043.315, 45231026.4647, 850, 152186043.315, -14067.9842173, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.286, 45383165.295, -3673.10066762, 152138830.27, -14075.2415286, 10000, -14075.2415286, -3673.10066762, 0, 152138830.27, 45383165.295, 850, 152138830.27, -14075.2415286, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.286, 45383165.295, -3673.10066762, 152138830.27, -14075.2415286, 10000, -14075.2415286, -3673.10066762, 0, 152138830.27, 45383165.295, 850, 152138830.27, -14075.2415286, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.286, 45383165.295, -3673.10066762, 152138830.27, -14075.2415286, 10000, -14075.2415286, -3673.10066762, 0, 152138830.27, 45383165.295, 850, 152138830.27, -14075.2415286, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.287, 45535256.9415, -3687.18315898, 152091646.468, -14082.4913593, 10000, -14082.4913593, -3687.18315898, 0, 152091646.468, 45535256.9415, 850, 152091646.468, -14082.4913593, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.287, 45535256.9415, -3687.18315898, 152091646.468, -14082.4913593, 10000, -14082.4913593, -3687.18315898, 0, 152091646.468, 45535256.9415, 850, 152091646.468, -14082.4913593, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.287, 45535256.9415, -3687.18315898, 152091646.468, -14082.4913593, 10000, -14082.4913593, -3687.18315898, 0, 152091646.468, 45535256.9415, 850, 152091646.468, -14082.4913593, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.288, 45687301.4334, -3701.2728927, 152044491.883, -14089.7337121, 10000, -14089.7337121, -3701.2728927, 0, 152044491.883, 45687301.4334, 850, 152044491.883, -14089.7337121, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.288, 45687301.4334, -3701.2728927, 152044491.883, -14089.7337121, 10000, -14089.7337121, -3701.2728927, 0, 152044491.883, 45687301.4334, 850, 152044491.883, -14089.7337121, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.288, 45687301.4334, -3701.2728927, 152044491.883, -14089.7337121, 10000, -14089.7337121, -3701.2728927, 0, 152044491.883, 45687301.4334, 850, 152044491.883, -14089.7337121, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.289, 45839298.7999, -3715.36986129, 151997366.49, -14096.9685896, 10000, -14096.9685896, -3715.36986129, 0, 151997366.49, 45839298.7999, 850, 151997366.49, -14096.9685896, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.289, 45839298.7999, -3715.36986129, 151997366.49, -14096.9685896, 10000, -14096.9685896, -3715.36986129, 0, 151997366.49, 45839298.7999, 850, 151997366.49, -14096.9685896, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.289, 45839298.7999, -3715.36986129, 151997366.49, -14096.9685896, 10000, -14096.9685896, -3715.36986129, 0, 151997366.49, 45839298.7999, 850, 151997366.49, -14096.9685896, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.29, 45991249.0701, -3729.47405728, 151950270.263, -14104.1959945, 10000, -14104.1959945, -3729.47405728, 0, 151950270.263, 45991249.0701, 850, 151950270.263, -14104.1959945, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.29, 45991249.0701, -3729.47405728, 151950270.263, -14104.1959945, 10000, -14104.1959945, -3729.47405728, 0, 151950270.263, 45991249.0701, 850, 151950270.263, -14104.1959945, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.29, 45991249.0701, -3729.47405728, 151950270.263, -14104.1959945, 10000, -14104.1959945, -3729.47405728, 0, 151950270.263, 45991249.0701, 850, 151950270.263, -14104.1959945, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.291, 46143152.2733, -3743.58547321, 151903203.177, -14111.4159295, 10000, -14111.4159295, -3743.58547321, 0, 151903203.177, 46143152.2733, 850, 151903203.177, -14111.4159295, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.291, 46143152.2733, -3743.58547321, 151903203.177, -14111.4159295, 10000, -14111.4159295, -3743.58547321, 0, 151903203.177, 46143152.2733, 850, 151903203.177, -14111.4159295, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.291, 46143152.2733, -3743.58547321, 151903203.177, -14111.4159295, 10000, -14111.4159295, -3743.58547321, 0, 151903203.177, 46143152.2733, 850, 151903203.177, -14111.4159295, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.292, 46295008.4385, -3757.70410161, 151856165.207, -14118.6283974, 10000, -14118.6283974, -3757.70410161, 0, 151856165.207, 46295008.4385, 850, 151856165.207, -14118.6283974, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.292, 46295008.4385, -3757.70410161, 151856165.207, -14118.6283974, 10000, -14118.6283974, -3757.70410161, 0, 151856165.207, 46295008.4385, 850, 151856165.207, -14118.6283974, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.292, 46295008.4385, -3757.70410161, 151856165.207, -14118.6283974, 10000, -14118.6283974, -3757.70410161, 0, 151856165.207, 46295008.4385, 850, 151856165.207, -14118.6283974, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.293, 46446817.5948, -3771.82993501, 151809156.328, -14125.8334008, 10000, -14125.8334008, -3771.82993501, 0, 151809156.328, 46446817.5948, 850, 151809156.328, -14125.8334008, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.293, 46446817.5948, -3771.82993501, 151809156.328, -14125.8334008, 10000, -14125.8334008, -3771.82993501, 0, 151809156.328, 46446817.5948, 850, 151809156.328, -14125.8334008, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.293, 46446817.5948, -3771.82993501, 151809156.328, -14125.8334008, 10000, -14125.8334008, -3771.82993501, 0, 151809156.328, 46446817.5948, 850, 151809156.328, -14125.8334008, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.294, 46598579.7713, -3785.96296595, 151762176.514, -14133.0309425, 10000, -14133.0309425, -3785.96296595, 0, 151762176.514, 46598579.7713, 850, 151762176.514, -14133.0309425, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.294, 46598579.7713, -3785.96296595, 151762176.514, -14133.0309425, 10000, -14133.0309425, -3785.96296595, 0, 151762176.514, 46598579.7713, 850, 151762176.514, -14133.0309425, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.294, 46598579.7713, -3785.96296595, 151762176.514, -14133.0309425, 10000, -14133.0309425, -3785.96296595, 0, 151762176.514, 46598579.7713, 850, 151762176.514, -14133.0309425, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.295, 46750294.9971, -3800.10318698, 151715225.741, -14140.2210252, 10000, -14140.2210252, -3800.10318698, 0, 151715225.741, 46750294.9971, 850, 151715225.741, -14140.2210252, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.295, 46750294.9971, -3800.10318698, 151715225.741, -14140.2210252, 10000, -14140.2210252, -3800.10318698, 0, 151715225.741, 46750294.9971, 850, 151715225.741, -14140.2210252, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.295, 46750294.9971, -3800.10318698, 151715225.741, -14140.2210252, 10000, -14140.2210252, -3800.10318698, 0, 151715225.741, 46750294.9971, 850, 151715225.741, -14140.2210252, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.296, 46901963.3011, -3814.25059063, 151668303.982, -14147.4036517, 10000, -14147.4036517, -3814.25059063, 0, 151668303.982, 46901963.3011, 850, 151668303.982, -14147.4036517, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.296, 46901963.3011, -3814.25059063, 151668303.982, -14147.4036517, 10000, -14147.4036517, -3814.25059063, 0, 151668303.982, 46901963.3011, 850, 151668303.982, -14147.4036517, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.296, 46901963.3011, -3814.25059063, 151668303.982, -14147.4036517, 10000, -14147.4036517, -3814.25059063, 0, 151668303.982, 46901963.3011, 850, 151668303.982, -14147.4036517, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.297, 47053584.7123, -3828.40516945, 151621411.214, -14154.5788246, 10000, -14154.5788246, -3828.40516945, 0, 151621411.214, 47053584.7123, 850, 151621411.214, -14154.5788246, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.297, 47053584.7123, -3828.40516945, 151621411.214, -14154.5788246, 10000, -14154.5788246, -3828.40516945, 0, 151621411.214, 47053584.7123, 850, 151621411.214, -14154.5788246, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.297, 47053584.7123, -3828.40516945, 151621411.214, -14154.5788246, 10000, -14154.5788246, -3828.40516945, 0, 151621411.214, 47053584.7123, 850, 151621411.214, -14154.5788246, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.298, 47205159.2597, -3842.566916, 151574547.411, -14161.7465468, 10000, -14161.7465468, -3842.566916, 0, 151574547.411, 47205159.2597, 850, 151574547.411, -14161.7465468, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.298, 47205159.2597, -3842.566916, 151574547.411, -14161.7465468, 10000, -14161.7465468, -3842.566916, 0, 151574547.411, 47205159.2597, 850, 151574547.411, -14161.7465468, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.298, 47205159.2597, -3842.566916, 151574547.411, -14161.7465468, 10000, -14161.7465468, -3842.566916, 0, 151574547.411, 47205159.2597, 850, 151574547.411, -14161.7465468, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.299, 47356686.9722, -3856.73582282, 151527712.547, -14168.9068209, 10000, -14168.9068209, -3856.73582282, 0, 151527712.547, 47356686.9722, 850, 151527712.547, -14168.9068209, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.299, 47356686.9722, -3856.73582282, 151527712.547, -14168.9068209, 10000, -14168.9068209, -3856.73582282, 0, 151527712.547, 47356686.9722, 850, 151527712.547, -14168.9068209, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.299, 47356686.9722, -3856.73582282, 151527712.547, -14168.9068209, 10000, -14168.9068209, -3856.73582282, 0, 151527712.547, 47356686.9722, 850, 151527712.547, -14168.9068209, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.3, 47508167.8788, -3870.91188247, 151480906.598, -14176.0596498, 10000, -14176.0596498, -3870.91188247, 0, 151480906.598, 47508167.8788, 850, 151480906.598, -14176.0596498, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.3, 47508167.8788, -3870.91188247, 151480906.598, -14176.0596498, 10000, -14176.0596498, -3870.91188247, 0, 151480906.598, 47508167.8788, 850, 151480906.598, -14176.0596498, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.3, 47508167.8788, -3870.91188247, 151480906.598, -14176.0596498, 10000, -14176.0596498, -3870.91188247, 0, 151480906.598, 47508167.8788, 850, 151480906.598, -14176.0596498, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.301, 47659602.0084, -3885.09508751, 151434129.539, -14183.2050362, 10000, -14183.2050362, -3885.09508751, 0, 151434129.539, 47659602.0084, 850, 151434129.539, -14183.2050362, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.301, 47659602.0084, -3885.09508751, 151434129.539, -14183.2050362, 10000, -14183.2050362, -3885.09508751, 0, 151434129.539, 47659602.0084, 850, 151434129.539, -14183.2050362, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.301, 47659602.0084, -3885.09508751, 151434129.539, -14183.2050362, 10000, -14183.2050362, -3885.09508751, 0, 151434129.539, 47659602.0084, 850, 151434129.539, -14183.2050362, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.302, 47810989.3897, -3899.28543049, 151387381.345, -14190.3429828, 10000, -14190.3429828, -3899.28543049, 0, 151387381.345, 47810989.3897, 850, 151387381.345, -14190.3429828, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.302, 47810989.3897, -3899.28543049, 151387381.345, -14190.3429828, 10000, -14190.3429828, -3899.28543049, 0, 151387381.345, 47810989.3897, 850, 151387381.345, -14190.3429828, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.302, 47810989.3897, -3899.28543049, 151387381.345, -14190.3429828, 10000, -14190.3429828, -3899.28543049, 0, 151387381.345, 47810989.3897, 850, 151387381.345, -14190.3429828, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.303, 47962330.0517, -3913.48290398, 151340661.99, -14197.4734925, 10000, -14197.4734925, -3913.48290398, 0, 151340661.99, 47962330.0517, 850, 151340661.99, -14197.4734925, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.303, 47962330.0517, -3913.48290398, 151340661.99, -14197.4734925, 10000, -14197.4734925, -3913.48290398, 0, 151340661.99, 47962330.0517, 850, 151340661.99, -14197.4734925, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.303, 47962330.0517, -3913.48290398, 151340661.99, -14197.4734925, 10000, -14197.4734925, -3913.48290398, 0, 151340661.99, 47962330.0517, 850, 151340661.99, -14197.4734925, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.304, 48113624.0232, -3927.68750055, 151293971.45, -14204.596568, 10000, -14204.596568, -3927.68750055, 0, 151293971.45, 48113624.0232, 850, 151293971.45, -14204.596568, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.304, 48113624.0232, -3927.68750055, 151293971.45, -14204.596568, 10000, -14204.596568, -3927.68750055, 0, 151293971.45, 48113624.0232, 850, 151293971.45, -14204.596568, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.304, 48113624.0232, -3927.68750055, 151293971.45, -14204.596568, 10000, -14204.596568, -3927.68750055, 0, 151293971.45, 48113624.0232, 850, 151293971.45, -14204.596568, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.305, 48264871.3329, -3941.89921276, 151247309.699, -14211.7122121, 10000, -14211.7122121, -3941.89921276, 0, 151247309.699, 48264871.3329, 850, 151247309.699, -14211.7122121, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.305, 48264871.3329, -3941.89921276, 151247309.699, -14211.7122121, 10000, -14211.7122121, -3941.89921276, 0, 151247309.699, 48264871.3329, 850, 151247309.699, -14211.7122121, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.305, 48264871.3329, -3941.89921276, 151247309.699, -14211.7122121, 10000, -14211.7122121, -3941.89921276, 0, 151247309.699, 48264871.3329, 850, 151247309.699, -14211.7122121, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.306, 48416072.0096, -3956.11803319, 151200676.714, -14218.8204275, 10000, -14218.8204275, -3956.11803319, 0, 151200676.714, 48416072.0096, 850, 151200676.714, -14218.8204275, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.306, 48416072.0096, -3956.11803319, 151200676.714, -14218.8204275, 10000, -14218.8204275, -3956.11803319, 0, 151200676.714, 48416072.0096, 850, 151200676.714, -14218.8204275, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.306, 48416072.0096, -3956.11803319, 151200676.714, -14218.8204275, 10000, -14218.8204275, -3956.11803319, 0, 151200676.714, 48416072.0096, 850, 151200676.714, -14218.8204275, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.307, 48567226.082, -3970.34395441, 151154072.469, -14225.921217, 10000, -14225.921217, -3970.34395441, 0, 151154072.469, 48567226.082, 850, 151154072.469, -14225.921217, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.307, 48567226.082, -3970.34395441, 151154072.469, -14225.921217, 10000, -14225.921217, -3970.34395441, 0, 151154072.469, 48567226.082, 850, 151154072.469, -14225.921217, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.307, 48567226.082, -3970.34395441, 151154072.469, -14225.921217, 10000, -14225.921217, -3970.34395441, 0, 151154072.469, 48567226.082, 850, 151154072.469, -14225.921217, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.308, 48718333.579, -3984.57696899, 151107496.938, -14233.0145834, 10000, -14233.0145834, -3984.57696899, 0, 151107496.938, 48718333.579, 850, 151107496.938, -14233.0145834, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.308, 48718333.579, -3984.57696899, 151107496.938, -14233.0145834, 10000, -14233.0145834, -3984.57696899, 0, 151107496.938, 48718333.579, 850, 151107496.938, -14233.0145834, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.308, 48718333.579, -3984.57696899, 151107496.938, -14233.0145834, 10000, -14233.0145834, -3984.57696899, 0, 151107496.938, 48718333.579, 850, 151107496.938, -14233.0145834, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.309, 48869394.5291, -3998.81706952, 151060950.098, -14240.1005295, 10000, -14240.1005295, -3998.81706952, 0, 151060950.098, 48869394.5291, 850, 151060950.098, -14240.1005295, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.309, 48869394.5291, -3998.81706952, 151060950.098, -14240.1005295, 10000, -14240.1005295, -3998.81706952, 0, 151060950.098, 48869394.5291, 850, 151060950.098, -14240.1005295, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.309, 48869394.5291, -3998.81706952, 151060950.098, -14240.1005295, 10000, -14240.1005295, -3998.81706952, 0, 151060950.098, 48869394.5291, 850, 151060950.098, -14240.1005295, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.31, 49020408.961, -4013.06424858, 151014431.924, -14247.1790581, 10000, -14247.1790581, -4013.06424858, 0, 151014431.924, 49020408.961, 850, 151014431.924, -14247.1790581, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.31, 49020408.961, -4013.06424858, 151014431.924, -14247.1790581, 10000, -14247.1790581, -4013.06424858, 0, 151014431.924, 49020408.961, 850, 151014431.924, -14247.1790581, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.31, 49020408.961, -4013.06424858, 151014431.924, -14247.1790581, 10000, -14247.1790581, -4013.06424858, 0, 151014431.924, 49020408.961, 850, 151014431.924, -14247.1790581, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.311, 49171376.9034, -4027.31849875, 150967942.389, -14254.2501719, 10000, -14254.2501719, -4027.31849875, 0, 150967942.389, 49171376.9034, 850, 150967942.389, -14254.2501719, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.311, 49171376.9034, -4027.31849875, 150967942.389, -14254.2501719, 10000, -14254.2501719, -4027.31849875, 0, 150967942.389, 49171376.9034, 850, 150967942.389, -14254.2501719, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.311, 49171376.9034, -4027.31849875, 150967942.389, -14254.2501719, 10000, -14254.2501719, -4027.31849875, 0, 150967942.389, 49171376.9034, 850, 150967942.389, -14254.2501719, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.312, 49322298.3849, -4041.57981262, 150921481.471, -14261.3138737, 10000, -14261.3138737, -4041.57981262, 0, 150921481.471, 49322298.3849, 850, 150921481.471, -14261.3138737, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.312, 49322298.3849, -4041.57981262, 150921481.471, -14261.3138737, 10000, -14261.3138737, -4041.57981262, 0, 150921481.471, 49322298.3849, 850, 150921481.471, -14261.3138737, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.312, 49322298.3849, -4041.57981262, 150921481.471, -14261.3138737, 10000, -14261.3138737, -4041.57981262, 0, 150921481.471, 49322298.3849, 850, 150921481.471, -14261.3138737, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.313, 49473173.434, -4055.84818279, 150875049.144, -14268.3701663, 10000, -14268.3701663, -4055.84818279, 0, 150875049.144, 49473173.434, 850, 150875049.144, -14268.3701663, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.313, 49473173.434, -4055.84818279, 150875049.144, -14268.3701663, 10000, -14268.3701663, -4055.84818279, 0, 150875049.144, 49473173.434, 850, 150875049.144, -14268.3701663, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.313, 49473173.434, -4055.84818279, 150875049.144, -14268.3701663, 10000, -14268.3701663, -4055.84818279, 0, 150875049.144, 49473173.434, 850, 150875049.144, -14268.3701663, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.314, 49624002.0794, -4070.12360184, 150828645.383, -14275.4190525, 10000, -14275.4190525, -4070.12360184, 0, 150828645.383, 49624002.0794, 850, 150828645.383, -14275.4190525, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.314, 49624002.0794, -4070.12360184, 150828645.383, -14275.4190525, 10000, -14275.4190525, -4070.12360184, 0, 150828645.383, 49624002.0794, 850, 150828645.383, -14275.4190525, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.314, 49624002.0794, -4070.12360184, 150828645.383, -14275.4190525, 10000, -14275.4190525, -4070.12360184, 0, 150828645.383, 49624002.0794, 850, 150828645.383, -14275.4190525, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.315, 49774784.3496, -4084.40606238, 150782270.164, -14282.4605351, 10000, -14282.4605351, -4084.40606238, 0, 150782270.164, 49774784.3496, 850, 150782270.164, -14282.4605351, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.315, 49774784.3496, -4084.40606238, 150782270.164, -14282.4605351, 10000, -14282.4605351, -4084.40606238, 0, 150782270.164, 49774784.3496, 850, 150782270.164, -14282.4605351, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.315, 49774784.3496, -4084.40606238, 150782270.164, -14282.4605351, 10000, -14282.4605351, -4084.40606238, 0, 150782270.164, 49774784.3496, 850, 150782270.164, -14282.4605351, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.316, 49925520.273, -4098.69555699, 150735923.461, -14289.4946169, 10000, -14289.4946169, -4098.69555699, 0, 150735923.461, 49925520.273, 850, 150735923.461, -14289.4946169, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.316, 49925520.273, -4098.69555699, 150735923.461, -14289.4946169, 10000, -14289.4946169, -4098.69555699, 0, 150735923.461, 49925520.273, 850, 150735923.461, -14289.4946169, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.316, 49925520.273, -4098.69555699, 150735923.461, -14289.4946169, 10000, -14289.4946169, -4098.69555699, 0, 150735923.461, 49925520.273, 850, 150735923.461, -14289.4946169, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.317, 50076209.8783, -4112.99207829, 150689605.251, -14296.5213006, 10000, -14296.5213006, -4112.99207829, 0, 150689605.251, 50076209.8783, 850, 150689605.251, -14296.5213006, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.317, 50076209.8783, -4112.99207829, 150689605.251, -14296.5213006, 10000, -14296.5213006, -4112.99207829, 0, 150689605.251, 50076209.8783, 850, 150689605.251, -14296.5213006, 0, 850, 10000, 3, 3, 0, 0, 0, 0
0.317, 50076209.8783, -4112.99207829, 150689605.251, -14296.5213006, 10000, -14296.5213006, -4112.99207829, 0, 150689605.251, 50076209.8783, 850, 150689605.251, -14296.5213006, 0, 850, 10000, 3, 3, 0, 0, 0, 0
